ID,Predictions
28451,[ 0.          0.00227841  0.00243446]
28452,[ 0.          0.4428871   0.52123906]
28453,[ 0.          0.27228221  0.3966909 ]
28454,[ 0.          0.4428871   0.52123906]
28455,[ 0.          0.32101684  0.49752981]
28456,[ 0.          0.00511251  0.00659379]
28457,[ 0.          0.02146903  0.13147238]
28458,[ 0.          1.68390898  0.8801059 ]
28459,[ 0.          0.1709478   0.08907391]
28460,[ 0.          0.82111614  1.29449497]
28461,[ 0.          0.00511251  0.00659379]
28462,[ 0.          1.14745549  0.46510261]
28463,[ 0.          0.00511251  0.00659379]
28464,[ 0.          0.84447009  0.49928211]
28465,[ 0.          1.06908192  1.29928341]
28466,[ 0.          0.61502536  0.85020026]
28467,[ 0.          0.53464259  0.25957647]
28468,[ 0.          0.02146903  0.0173211 ]
28469,[ 0.          0.68207685  1.4077139 ]
28470,[ 0.          0.00511251  0.00659379]
28471,[ 0.          0.92121595  1.26244669]
28472,[ 0.          0.00511251  0.00659379]
28473,[ 0.          1.56988764  1.42538313]
28474,[ 0.          0.34964372  0.36807449]
28475,[ 0.          0.40788542  0.54898302]
28476,[ 0.          0.84447009  0.25957647]
28477,[ 0.          0.05960436  0.0173211 ]
28478,[ 0.          0.42724266  0.37074532]
28479,[ 0.          0.03401232  0.00659379]
28480,[ 0.          2.74830101  1.6929264 ]
28481,[ 0.          1.01598438  1.22335787]
28482,[ 0.          3.71504071  3.941106  ]
28483,[ 0.          0.34979162  0.49928211]
28484,[ 0.          0.00227841  0.00659379]
28485,[ 0.          0.55632791  0.47465652]
28486,[ 0.          0.19791863  0.86332782]
28487,[ 0.          0.84231521  0.72616921]
28488,[ 0.          0.42724266  1.13273697]
28489,[ 0.          0.37863406  0.41801714]
28490,[ 0.          0.00511251  0.00659379]
28491,[ 0.          1.22567454  0.8801059 ]
28492,[ 0.          0.87684299  0.15442797]
28493,[ 0.          1.06908192  1.46908896]
28494,[ 0.          0.4428871   0.23746382]
28495,[ 0.          0.00511251  0.00659379]
28496,[ 0.          0.49590801  0.54898302]
28497,[ 0.          0.89971762  0.91213706]
28498,[ 0.          0.89971762  0.91213706]
28499,[ 0.          0.00511251  0.00659379]
28500,[ 0.          0.00511251  0.00659379]
28501,[ 0.          0.4428871   0.52123906]
28502,[ 0.          0.34805671  0.23288849]
28503,[ 0.          1.78929729  1.88810618]
28504,[ 0.          0.84231521  1.456721  ]
28505,[ 0.          0.30334352  0.30652713]
28506,[ 0.          0.81872248  0.47465652]
28507,[ 0.          0.22188802  0.54960795]
28508,[ 0.          0.00227841  0.00243446]
28509,[ 0.          0.00227841  0.00243446]
28510,[ 0.          1.06288009  0.9883429 ]
28511,[ 0.          0.55632791  0.47465652]
28512,[ 0.          0.01669441  0.02816371]
28513,[ 0.          1.56988764  1.74151539]
28514,[ 0.          1.23415976  1.61649631]
28515,[ 0.          1.72426654  1.98556941]
28516,[ 0.          0.57241387  1.19492207]
28517,[ 0.          0.55632791  0.23746382]
28518,[ 0.          0.05960436  0.10701652]
28519,[ 0.          0.66792166  1.4590829 ]
28520,[ 0.          0.01132417  0.00897905]
28521,[ 0.          0.05960436  0.02430894]
28522,[ 0.          0.00511251  0.00659379]
28523,[ 0.          0.4428871   0.52123906]
28524,[ 0.          0.40788542  0.37010382]
28525,[ 0.          0.00511251  0.01142433]
28526,[ 0.          0.95027228  0.69458111]
28527,[ 0.          0.00511251  0.00659379]
28528,[ 0.          0.31014158  0.37010382]
28529,[ 0.          0.48178143  0.49752981]
28530,[ 0.          0.01669441  0.02816371]
28531,[ 0.          1.06288009  0.9883429 ]
28532,[ 0.          0.27228221  0.14764685]
28533,[ 0.          0.62893688  0.46510261]
28534,[ 0.          0.08749942  0.30021028]
28535,[ 0.          0.00511251  0.00659379]
28536,[ 0.          1.16470522  1.06759179]
28537,[ 0.          0.3353799   0.53608778]
28538,[ 0.          1.59928564  0.6697209 ]
28539,[ 0.          0.4428871   0.52123906]
28540,[ 0.          1.92128995  0.57198154]
28541,[ 0.          0.27228221  0.3966909 ]
28542,[ 0.          1.68390898  1.456721  ]
28543,[ 0.          0.3992092   0.39834067]
28544,[ 0.          1.14745549  1.20766832]
28545,[ 0.          0.36240396  0.39834067]
28546,[ 0.          0.42724266  0.26014697]
28547,[ 0.          0.45530497  0.39834067]
28548,[ 0.          0.02146903  0.0173211 ]
28549,[ 0.          0.89971762  0.91213706]
28550,[ 0.          1.07827356  0.8801059 ]
28551,[ 0.          1.06288009  0.9883429 ]
28552,[ 0.          0.31837225  0.60908305]
28553,[ 0.          0.10539858  0.25318608]
28554,[ 0.          0.53464259  0.49928211]
28555,[ 0.          0.00511251  0.00659379]
28556,[ 0.          0.95027228  0.53608778]
28557,[ 0.          0.3992092   0.54347104]
28558,[ 0.          0.34815495  0.36197876]
28559,[ 0.          0.72029789  0.91821005]
28560,[ 0.          0.62893688  0.9883429 ]
28561,[ 0.          0.00511251  0.00659379]
28562,[ 0.          0.48178143  0.75174265]
28563,[ 0.          0.36098203  0.9189778 ]
28564,[ 0.          0.5534399   0.58310468]
28565,[ 0.          0.76090334  0.75174265]
28566,[ 0.          0.00511251  0.00659379]
28567,[ 0.          0.23451922  0.0464278 ]
28568,[ 0.          0.00511251  0.00659379]
28569,[ 0.          0.40788542  0.37010382]
28570,[ 0.          0.30735119  0.57198154]
28571,[ 0.          0.48178143  0.75174265]
28572,[ 0.          0.00227841  0.00243446]
28573,[ 0.          1.22567454  1.456721  ]
28574,[ 0.          0.01854194  0.00587743]
28575,[ 0.          0.32446642  0.36079817]
28576,[ 0.          0.4428871   0.23746382]
28577,[ 0.          0.62893688  0.9883429 ]
28578,[ 0.          0.21529625  0.3252054 ]
28579,[ 0.          0.96015968  0.49928211]
28580,[ 0.          0.36240396  0.39834067]
28581,[ 0.          0.89971762  0.75174265]
28582,[ 0.          0.68207685  1.20766832]
28583,[ 0.          0.27228221  0.3966909 ]
28584,[ 0.          0.42724266  0.37074532]
28585,[ 0.          1.06288009  0.9883429 ]
28586,[ 0.          0.00511251  0.00659379]
28587,[ 0.          1.67985687  2.33455604]
28588,[ 0.          0.07184422  0.03284665]
28589,[ 0.          0.01669441  0.02816371]
28590,[ 0.          0.27228221  0.10701652]
28591,[ 0.          0.49555394  0.94357341]
28592,[ 0.          0.065961    0.25957647]
28593,[ 0.          0.21529625  0.02430894]
28594,[ 0.          1.56988764  1.20766832]
28595,[ 0.          0.65323074  0.43474578]
28596,[ 0.          3.60313     1.20766832]
28597,[ 0.          0.24505402  0.47465652]
28598,[ 0.          0.30334352  0.43474578]
28599,[ 0.          0.00227841  0.00243446]
28600,[ 0.          1.56988764  1.74151539]
28601,[ 0.          0.21529625  0.3252054 ]
28602,[ 0.          0.00511251  0.00659379]
28603,[ 0.          2.65936103  2.1924169 ]
28604,[ 0.          1.23415976  1.19492207]
28605,[ 0.          0.00511251  0.00659379]
28606,[ 0.          0.61502536  0.54960795]
28607,[ 0.          1.24325294  0.8686082 ]
28608,[ 0.          2.53475822  0.93422375]
28609,[ 0.          0.00511251  0.00659379]
28610,[ 0.          0.55632791  0.47465652]
28611,[ 0.          0.31014158  0.37010382]
28612,[ 0.          0.00227841  0.00243446]
28613,[ 0.          0.05960436  0.10701652]
28614,[ 0.          1.56988764  1.20766832]
28615,[ 0.          0.66695475  0.3334237 ]
28616,[ 0.          0.00227841  0.00243446]
28617,[ 0.          1.23170914  0.51828073]
28618,[ 0.          0.15597233  0.3759172 ]
28619,[ 0.          1.56988764  1.42538313]
28620,[ 0.          0.84447009  0.14764685]
28621,[ 0.          1.68390898  1.74151539]
28622,[ 0.          0.86599726  0.9883429 ]
28623,[ 0.          1.56988764  1.42538313]
28624,[ 0.          0.54593537  0.36079817]
28625,[ 0.          0.31014158  0.37010382]
28626,[ 0.          1.01598438  0.93422375]
28627,[ 0.          0.41825299  0.54960795]
28628,[ 0.          1.38128786  1.29449497]
28629,[ 0.          0.57241387  1.19492207]
28630,[ 0.          1.56988764  1.20766832]
28631,[ 0.          0.00511251  0.00659379]
28632,[ 0.         0.065961   0.0173211]
28633,[ 0.          0.34964372  0.2087642 ]
28634,[ 0.          0.31014158  0.64001286]
28635,[ 0.          0.40788542  0.37010382]
28636,[ 0.          0.00511251  0.00659379]
28637,[ 0.          1.09481888  0.94357341]
28638,[ 0.          0.81091577  1.19492207]
28639,[ 0.          0.00511251  0.00659379]
28640,[ 0.          0.76090334  1.06759179]
28641,[ 0.          0.42724266  0.58855887]
28642,[ 0.          0.76090334  0.75174265]
28643,[ 0.          0.00511251  0.02816371]
28644,[ 0.          0.30735119  0.36807449]
28645,[ 0.          0.00511251  0.00659379]
28646,[ 0.          0.59435632  0.36964531]
28647,[ 0.          1.53355295  1.31205977]
28648,[ 0.          0.28419516  0.25630672]
28649,[ 0.          0.34964372  0.13194741]
28650,[ 0.          0.00511251  0.00659379]
28651,[ 0.          0.00511251  0.00659379]
28652,[ 0.          0.77743692  0.29485374]
28653,[ 0.          0.23758071  0.28413247]
28654,[ 0.          0.31014158  0.26621573]
28655,[ 0.          0.61502536  0.75174265]
28656,[ 0.          0.07184422  0.03284665]
28657,[ 0.          0.27228221  0.14764685]
28658,[ 0.          0.21529625  0.14764685]
28659,[ 0.          0.48178143  0.49752981]
28660,[ 0.          0.00227841  0.00243446]
28661,[ 0.          0.05960436  0.0173211 ]
28662,[ 0.          0.00511251  0.00659379]
28663,[ 0.          0.82111614  1.29449497]
28664,[ 0.          0.00511251  0.00659379]
28665,[ 0.          0.00511251  0.00659379]
28666,[ 0.          1.15264591  0.57198154]
28667,[ 0.          0.45530497  0.39834067]
28668,[ 0.          1.56027007  2.88299994]
28669,[ 0.          0.05960436  0.14764685]
28670,[ 0.          0.00511251  0.00659379]
28671,[ 0.          0.00511251  0.00659379]
28672,[ 0.          2.60753332  1.0384397 ]
28673,[ 0.          0.00511251  0.00659379]
28674,[ 0.          0.00227841  0.00243446]
28675,[ 0.          1.53302443  1.6929264 ]
28676,[ 0.          0.5534399   0.49928211]
28677,[ 0.          0.00511251  0.00659379]
28678,[ 0.          1.29425829  0.91647702]
28679,[ 0.          0.4428871   0.49752981]
28680,[ 0.          0.88543661  0.75174265]
28681,[ 0.          0.00511251  0.00659379]
28682,[ 0.          1.29644004  1.20766832]
28683,[ 0.          0.00227841  0.00243446]
28684,[ 0.          0.82111614  1.29449497]
28685,[ 0.          1.68390898  0.72616921]
28686,[ 0.          0.48839827  0.54960795]
28687,[ 0.          1.485427    1.26244669]
28688,[ 0.          0.10539858  0.13194741]
28689,[ 0.          0.58494916  1.63164499]
28690,[ 0.          2.74830101  1.887861  ]
28691,[ 0.          0.45530497  0.39834067]
28692,[ 0.          0.5534399   0.49752981]
28693,[ 0.          0.76090334  0.75174265]
28694,[ 0.          0.40788542  0.37010382]
28695,[ 0.          1.68390898  1.07174361]
28696,[ 0.          0.34979162  0.49928211]
28697,[ 0.          1.23573181  1.28968762]
28698,[ 0.          0.27228221  0.14764685]
28699,[ 0.          0.00511251  0.00659379]
28700,[ 0.          2.21294235  1.42538313]
28701,[ 0.          0.01132417  0.15526212]
28702,[ 0.          0.82111614  1.01355028]
28703,[ 0.          1.89706967  1.887861  ]
28704,[ 0.          0.31014158  0.37010382]
28705,[ 0.          0.34815495  1.244498  ]
28706,[ 0.          0.45530497  0.28413247]
28707,[ 0.          0.01854194  0.23288849]
28708,[ 0.          0.5916125   1.61649631]
28709,[ 0.          1.          0.54898302]
28710,[ 0.          0.01132417  0.00897905]
28711,[ 0.          1.29644004  1.42538313]
28712,[ 0.          0.06751688  0.0173211 ]
28713,[ 0.          0.00511251  0.00659379]
28714,[ 0.          2.51273761  1.19492207]
28715,[ 0.          1.29644004  1.42538313]
28716,[ 0.          0.27228221  0.14764685]
28717,[ 0.          1.67985687  2.99180429]
28718,[ 0.          0.24505402  0.47465652]
28719,[ 0.          0.89971762  0.49752981]
28720,[ 0.          1.29644004  1.42538313]
28721,[ 0.          0.34979162  0.72616921]
28722,[ 0.          0.66344017  0.69458111]
28723,[ 0.          0.00511251  0.00659379]
28724,[ 0.          0.5534399   0.49928211]
28725,[ 0.          0.02146903  0.25957647]
28726,[ 0.          0.53464259  0.49928211]
28727,[ 0.          0.30334352  0.07658926]
28728,[ 0.          0.89971762  0.85455633]
28729,[ 0.          1.29644004  1.20766832]
28730,[ 0.          0.24505402  0.26989434]
28731,[ 0.          0.27228221  0.26989434]
28732,[ 0.          2.29401122  1.15182111]
28733,[ 0.          0.89971762  0.91213706]
28734,[ 0.          1.242157    1.91639178]
28735,[ 0.          0.00511251  0.00659379]
28736,[ 0.          1.56988764  1.42538313]
28737,[ 0.          0.1709478   0.25630672]
28738,[ 0.          1.38294188  2.68462368]
28739,[ 0.          0.28419516  0.25630672]
28740,[ 0.          0.00511251  0.00659379]
28741,[ 0.          0.00227841  0.00243446]
28742,[ 0.          0.88543661  0.75174265]
28743,[ 0.          4.00342938  3.62877012]
28744,[ 0.          0.77743692  0.6697209 ]
28745,[ 0.          0.1709478   0.08907391]
28746,[ 0.          0.31014158  0.26621573]
28747,[ 0.          0.89971762  0.50741254]
28748,[ 0.          1.07827356  0.70460995]
28749,[ 0.          0.42724266  0.28805532]
28750,[ 0.          1.09481888  0.94357341]
28751,[ 0.          0.00227841  0.00243446]
28752,[ 0.          0.00511251  0.00659379]
28753,[ 0.          0.76090334  1.06759179]
28754,[ 0.          0.66344017  0.26989434]
28755,[ 0.          0.84231521  1.4077139 ]
28756,[ 0.          0.55632791  0.23746382]
28757,[ 0.          1.20858193  0.2576927 ]
28758,[ 0.          0.24505402  0.26989434]
28759,[ 0.          0.53464259  1.23592924]
28760,[ 0.          0.89971762  0.91213706]
28761,[ 0.          1.38294188  2.90164665]
28762,[ 0.          1.29644004  0.78244553]
28763,[ 0.          0.84447009  2.30959984]
28764,[ 0.          1.78929729  1.42538313]
28765,[ 0.          0.00511251  0.00659379]
28766,[ 0.          0.00511251  0.00659379]
28767,[ 0.          0.34979162  0.43474578]
28768,[ 0.          1.14745549  0.9883429 ]
28769,[ 0.          0.27228221  0.14764685]
28770,[ 0.          0.00511251  0.00659379]
28771,[ 0.          0.21719663  0.39834067]
28772,[ 0.          0.01669441  0.02816371]
28773,[ 0.          0.45530497  0.39834067]
28774,[ 0.          1.62982216  0.8801059 ]
28775,[ 0.          0.27228221  0.56348935]
28776,[ 0.          0.00511251  0.00659379]
28777,[ 0.         1.807355   2.7235945]
28778,[ 0.          1.68390898  1.42538313]
28779,[ 0.          0.00511251  0.00659379]
28780,[ 0.          1.07789834  2.1924169 ]
28781,[ 0.         1.242157   0.9189778]
28782,[ 0.          0.4428871   0.52123906]
28783,[ 0.          0.01669441  0.02816371]
28784,[ 0.          1.09481888  0.75174265]
28785,[ 0.          0.5534399   0.58310468]
28786,[ 0.          0.42724266  0.37074532]
28787,[ 0.          0.76090334  1.06759179]
28788,[ 0.          0.76090334  0.75174265]
28789,[ 0.          0.28419516  0.25630672]
28790,[ 0.          0.00511251  0.00659379]
28791,[ 0.          0.81091577  1.15089002]
28792,[ 0.          1.09481888  0.94357341]
28793,[ 0.          0.41825299  0.54960795]
28794,[ 0.          0.19791863  0.49752981]
28795,[ 0.          1.06288009  0.9883429 ]
28796,[ 0.          0.10539858  0.02816371]
28797,[ 0.          2.56226913  1.64182116]
28798,[ 0.          0.065961    0.14764685]
28799,[ 0.          0.31014158  0.26621573]
28800,[ 0.          0.48839827  0.54960795]
28801,[ 0.          0.00227841  0.00243446]
28802,[ 0.          1.19112398  1.19492207]
28803,[ 0.          0.05960436  0.02430894]
28804,[ 0.          0.3219281   0.22302539]
28805,[ 0.          1.19112398  1.19492207]
28806,[ 0.          0.00511251  0.00659379]
28807,[ 0.          1.56988764  1.20766832]
28808,[ 0.          1.39648797  1.74151539]
28809,[ 0.          0.62893688  0.9883429 ]
28810,[ 0.          0.00511251  0.00659379]
28811,[ 0.          0.4428871   0.52123906]
28812,[ 0.          0.03401232  0.00659379]
28813,[ 0.          1.14745549  2.74654352]
28814,[ 0.          1.28463699  1.20766832]
28815,[ 0.          0.55632791  0.80149281]
28816,[ 0.          0.88214013  1.29449497]
28817,[ 0.          0.00511251  0.00659379]
28818,[ 0.          0.05960436  0.14764685]
28819,[ 0.          0.88543661  0.75174265]
28820,[ 0.         0.674907   0.3291405]
28821,[ 0.          0.36240396  0.44902089]
28822,[ 0.          1.59381688  1.6929264 ]
28823,[ 0.          0.31014158  0.37010382]
28824,[ 0.          0.00511251  0.00659379]
28825,[ 0.          0.76090334  0.75174265]
28826,[ 0.          0.34979162  0.49928211]
28827,[ 0.          0.00511251  0.00659379]
28828,[ 0.          0.27228221  0.14764685]
28829,[ 0.          0.48178143  0.49752981]
28830,[ 0.          0.89971762  0.91213706]
28831,[ 0.          1.00367562  1.83199601]
28832,[ 0.          0.48178143  0.75174265]
28833,[ 0.          0.00511251  0.00659379]
28834,[ 0.          0.21719663  0.49752981]
28835,[ 0.          1.06288009  0.62253405]
28836,[ 0.          0.00511251  0.00659379]
28837,[ 0.          0.31837225  0.60908305]
28838,[ 0.          0.28419516  0.25630672]
28839,[ 0.          0.76090334  1.06759179]
28840,[ 0.          1.29644004  1.20766832]
28841,[ 0.          0.53464259  1.53762053]
28842,[ 0.          0.25323364  0.54960795]
28843,[ 0.          0.00511251  0.00659379]
28844,[ 0.          0.02146903  0.0173211 ]
